Tweet_count,Username,Text,Created At,Retweets,Likes
69,தினமணி,"#Dinamani | ஹிந்தியில் வாக்கு சேகரிக்கும் திமுக!

#ErodeByElection #DMK #ErodeEastByElection #NTK #NaamTamilarKatchi https://t.co/2whrXMH24L",Thu Jan 30 10:24:03 +0000 2025,54,110
70,தினமணி,"#Dinamani | நாம் தமிழர் கட்சியில் இருந்து விலகினார் காளியம்மாள்!

#Kaliyammal #NTK #NaamTamilarKatchi #Seeman https://t.co/ki49Iu5GrN",Mon Feb 24 10:28:02 +0000 2025,3,29
71,ஹுசைன்,"https://t.co/CEI6PQvcPl
#Seeman #naamtamilarkatchi @_ITWingNTK @athoor57ntk https://t.co/JiWAxw7eHR",Mon Feb 24 15:53:22 +0000 2025,0,3
72,NTK-Palayamkottai,Naam Tamilar Katchi doesn't indulge in corrupt practices like cash for votes. We grow from our people to uplift the lifestyle of of the people. Donate us and strengthen us. https://t.co/BnTZQm91jp #Donate4Change_Erode,Sun Jan 19 04:39:56 +0000 2025,0,0
73,Saattai,"சீமான் மட்டுமே எங்களுக்கு எதிரி! | திமுகலயும் திருடன் இருக்குறான்! | கடுப்பாகிய காமாட்சி |
@arivalayam @Seeman4TN 
#DMKFailsTN #erodeeast #ElectionCommission #naamtamilarkatchi #Seeman_TheUnstoppable https://t.co/zX5xiSQ5IY",Sat Feb 15 09:39:20 +0000 2025,69,155
74,Naam Tamilar Katchi France,#I_am_With_Annan_Seeman,Sun Feb 23 00:03:37 +0000 2025,0,0
75,D.Jackson Jayaraj,"பல மொழிகள் என்றால் இந்தியா ஒரே நாடாக இருக்கும்; ஒரு மொழி என்றால் பல நாடுகள் பிறக்கும்!  🔥💪

@Seeman4TN @_ITWingNTK 

#Seeman #NTK #TamilNadu #NaamTamilarKatchi #நாம்தமிழர்கட்சி https://t.co/DNFkle3vtO",Thu Feb 20 06:15:35 +0000 2025,9,24
76,Nakkheeran,"“மனித உரிமை ஆணையத்தில் வழக்கு தொடருவோம்” - சீமான் மனைவி பரபரப்பு பேட்டி!

#seeman #NaamTamilarKatchi #kayalvizhi #Nakkheeran

https://t.co/PlXVt03g09",Fri Feb 28 05:40:53 +0000 2025,0,0
77,IndiaToday,"Actor and TVK leader @actorvijay's meeting with political strategist @PrashantKishor has sparked sharp criticism from BJP’s Tamil Nadu chief K Annamalai and Naam Tamilar Katchi (NTK) leader Seeman.

BJP leader Annamalai ridiculed Vijay’s decision, urging him to meet the people https://t.co/jxcMTnWNSv",Wed Feb 12 13:11:58 +0000 2025,2,6
78,NTK-Palayamkottai,People - Party interaction and coordination is a vital aspect of Democracy. Help the fundraising of Naam Tamilar Katchi which is straightforward in seeking help from people. https://t.co/BnTZQm91jp #Donate4Change_Erode,Sun Jan 19 04:40:23 +0000 2025,1,2
79,TNMedia Channels,"WATCH ▶️ https://t.co/R4SfWjGOCo
காளியம்மாள் அங்க இணைவாங்க .. நான் நாம் தமிழரில் இணைவேன்! - அதியமான் பேட்டி | Kaliyammal | Seeman  

#seeman #kaliyammal #ntk #சீமான் #காளியம்மாள் #tvkvijay #naamtamilarkatchi #dmk #idumbavanamkarthik #anbilmaheshpoyyamozhi https://t.co/FkIwQqcSjB",Tue Feb 25 15:20:52 +0000 2025,9,15
80,Abish Jeyaseelan,"மக்கள் புரட்சியை விதைத்த நாம் தமிழர் 🔥

காவல்துறை தடுப்பை மீறி மதுரையை நோக்கி டங்ஸ்டன் சுரங்க எதிர்ப்பு மக்கள் திரள் பேரணி #tungsten #madurai #NaamTamilarKatchi https://t.co/xJtaaaYfOF",Tue Jan 07 07:15:34 +0000 2025,189,384
81,NTK-Palayamkottai,Naam Tamilar Katchi has upturned the norms like only the wealthier candidates get chance to contest in elections. It's time for the people to support and ensure that they go on to win. https://t.co/BnTZQm91jp #Donate4Change_Erode,Sun Jan 19 04:37:26 +0000 2025,0,0
82,PuthiyathalaimuraiTV,"#நேர்படப்பேசு 

""காளியம்மாள் சொன்னதில் இது.,வேதனையை கொடுத்திருக்கும்"" - எதார்த்தத்தை சொன்ன டி.என்.ரகு 

Video Link: https://t.co/N0iocLsnAT

#Seeman | #NTK | #Kaliammal | #NaamTamilarKatchi | #Nerpadapesu | #PTNerpadapesu https://t.co/iiMWQNe9Dk",Mon Feb 24 17:35:00 +0000 2025,0,5
83,Nakkheeran,"25 வருடம் ஆர்மியில் வேலை செய்துவிட்டு வந்தவர் என் கணவர். துப்பாக்கியை ஒப்படைக்க சென்றதை மாற்றி மிரட்டியதாகக் கூறுகிறார்கள்...
#seeman #NaamTamilarKatchi #policeman #Nakkheeran
https://t.co/5A0zg20aQP",Thu Feb 27 11:42:58 +0000 2025,1,11
84,நெற்களஞ்சியம்❤💛,"வருத்தங்களுடன் 💔 #Kaliammal  
நம் பணியை தொடருவோம்..
#SeeMan_PoliticalForceOfTamilNadu
#NaamTamilarKatchi | #Seeman4TN
#NTKcandidates4fundamentalChange. https://t.co/XxlIcPyEcR",Mon Feb 24 10:18:51 +0000 2025,2,7
85,தமிழர் ஊடகம் - Thamizhar Oodagam,"தொ.ப எனும் பேராற்றல்!!! தொ.பரமசிவன் |சீமான்|Seeman|நாம்தமிழர்|Naam Tamilar Katchi|தமிழ்த்தேசியம்
https://t.co/Zc3zlcqdM6

இன்று தமிழ்நாடு நேரம் மதியம் 12:00 வெளியீடு. பாருங்கள் பகிருங்கள்!!!

#தொ.ப",Thu Dec 26 02:05:54 +0000 2024,53,78
86,IBC Tamil,"பிரஷாந்த் கிஷோரை நான் பாராட்டுகிறேன்!  

#seeman #Ntk #naamtamilarkatchi #tvkvijay #kaliyammal #tamilpolitician #tamilnadu #ibctamil https://t.co/TAnMRJX8fX",Wed Feb 26 14:21:26 +0000 2025,0,2
87,Tamil The Hindu,"“காலத்தின் வழிநடத்தல்” - நாதகவில் இருந்து விலகுவதாக காளியம்மாள் அறிவிப்பு

#NaamTamilarKatchi | #NTK | #Kaliyammal | #Seeman
https://t.co/PvXKI5CGbA",Mon Feb 24 12:24:36 +0000 2025,2,13
88,Xcel India,"ERODE (EAST) BYPOLL 2025 | TENSION AT COUNTING HALL OVER OCCUPYING SEAT IN THE FRONT

Polling agent of Naam Tamilar Katchi (NTK) raised slogans, claiming he was not allotted a seat in the front.... Read more: https://t.co/b2Cdc5uthl",Sat Feb 08 05:23:51 +0000 2025,0,0
89,Tamil The Hindu,"“வளசரவாக்கம் காவல் நிலையத்தில் ஆஜராக முடியாது”  - சீமான் திட்டவட்டம்

#NTK | #NaamTamilarKatchi | #Seeman | #Valasaravakkam | #PoliceStation | #Vijayalakshmi 
https://t.co/XDCPmQ3YQW",Thu Feb 27 12:32:00 +0000 2025,0,3
90,Naam Tamilar Katchi France,"#I_am_With_Annan_Seeman
@Seeman4TN",Sun Feb 23 00:03:59 +0000 2025,0,0
91,TNMedia Channels,"WATCH ▶️https://t.co/iJ6lmcRPro
ஜெகதீச பாண்டியனுக்கு அப்படி என்ன தெரியும்?

#ntk #kaliyammal #naamtamilarkatchi #seeman #jegatheesaPandiyan https://t.co/GjZ10gx4IR",Wed Feb 26 12:01:09 +0000 2025,1,2
92,Tamil The Hindu,"“தமிழகத்தில் நாதகவை தாண்டி இந்தி மொழியை திணித்து விடுங்கள், பார்ப்போம்!” - சீமான் சவால் &gt; https://t.co/gYcmXoJbcL

#TamilNadu | #Hindi | #HindiImposition | #NTK | #NaamTamilarKatchi | #Seeman | #BJP https://t.co/5m3JrEL6ZF",Tue Feb 25 11:50:00 +0000 2025,1,2
93,நெற்களஞ்சியம்❤💛,"""வெளிப்படையாகவே அநீதிகளால் கட்டமைக்கப்பட்ட சமூகத்தை, முற்று முழுவதுமாக தகர்த்துவிட்டு புதிய சமூகமாக கட்டமைத்தலே அனைத்து பிரச்சினைகளுக்குமான தீர்வாக அமையும்.""
#SeeMan_PoliticalForceOfTamilNadu
#NaamTamilarKatchi | #Seeman4TN
#NTKcandidates4fundamentalChange https://t.co/J8snum4jnY",Thu Feb 27 06:50:12 +0000 2025,4,5
94,Berlina🧚,Kaliammal  has left the Naam Tamilar Katchi  and I think she will join TVK next.,Mon Feb 24 12:15:36 +0000 2025,4,439
95,Thanthi TV,"``வெறுப்பு இருக்கு''... ``அவங்க தயவு தேவை..'' - சீமான் பரபரப்பு பேச்சு | Seeman

#Seeman #TNPolitics #NTK #NaamTamilarKatchi https://t.co/kIpCNOSbAo",Thu Feb 27 15:03:47 +0000 2025,32,94
96,NTK-Palayamkottai,"The educated youth candidates of Naam Tamilar Katchi, instead of targeting personal gains are working hard for the upliftment of common people. Help them to meet their electoral expenses. https://t.co/BnTZQm91jp #Donate4Change_Erode",Sun Jan 19 04:37:53 +0000 2025,0,0
97,D.Jackson Jayaraj,"தமிழில் எழுதப் படிக்கத் தெரியாத மூன்று தலைமுறையை உருவாக்கியது தான் திராவிட மாடலின் சாதனை! 🔥😡

@Seeman4TN @_ITWingNTK 

#Seeman #NTK #NaamTamilarKatchi #TamilNadu #நாம்தமிழர்கட்சி https://t.co/6KG0D9F25u",Mon Feb 24 05:46:37 +0000 2025,3,13
98,Karikalan,"“Naam Tamilar Katchi (NTK) – a party rooted in Tamil nationalism. Its symbol, the Tiger, stands for strength and pride. Fighting for farmers’ liberation, women’s rights, and a vision of equality for all Tamils. #NaamTamilar #TamilNationalism #NTK”",Sat Jan 18 05:44:25 +0000 2025,0,0
99,Naam Tamilar Katchi France,"செல்போன் திருடன், கண்டதும் முட்டிக்கு கீழே சுடுங்க சார்!!!
@VarunKumarIPSTN",Wed Feb 19 19:02:13 +0000 2025,0,1
100,தம்பி வலையொளி,"காளியம்மாள் விலகல்! பின்னணி காரணமென்ன? பேசப்படா உண்மைகள் : இடும்பாவனம் கார்த்திக்

காணொளி: https://t.co/mC9jsSU6QO

#Seeman #NaamTamilar #NaamTamizharKatchi #naamtamilarkatchi #Tamilnadu #Dmk #DMKFails #TVK #TVKVijay‌ https://t.co/yy2KR0As2d",Mon Feb 24 18:31:09 +0000 2025,65,109
101,தம்பி வலையொளி,"குறுக்கே வந்து விழும் தவெக! சீமான் தம்பிகளால் பொளக்கப்படும் விஜய் : இடும்பாவனம் கார்த்திக்

காணொளி: https://t.co/JX3D5YodB8

#Seeman #NaamTamilar #NaamTamilarKatchi #TVKVijay #TVK #PrashantKishor #Mkstalin #Tamilnadu #NewsUpdates https://t.co/S2766VmPlN",Thu Feb 13 09:50:31 +0000 2025,141,323
102,Polimer News,"https://t.co/w0ldvKkM7O

🔴LIVE:Seeman Press Meet | நாம் தமிழர் கட்சி ஒருங்கிணைப்பாளர் சீமான் செய்தியாளர் சந்திப்பு..
#seeman | #ntk | #NaamTamilarKatchi",Fri Feb 28 05:36:08 +0000 2025,0,1
103,தினமணி,"#Dinamani | கடந்த முறை கிடைத்த வாக்குகளைவிட அதிகமாகவே இந்த முறை பெற்றுள்ளோம் - நாதக வேட்பாளர்

#NTK #NaamTamilarKatchi #Seeman #ErodeEastByElection #ErodeEastResults #ElectionResults #ElectionWithDinamani https://t.co/2VUgeQYTUX",Sat Feb 08 10:52:43 +0000 2025,292,924
104,Spick Media Network,"The Spick Media Team extends wishes to Naam Tamilar Katchi leader, @SeemanOfficial, and party members of @NaamTamilarOrg 💐 @Seeman4TN #SpickMedia #Seeman #NaamTamilarKatchi https://t.co/Jdl70yOEnF",Fri Jan 10 17:20:36 +0000 2025,0,0
105,The Hindu - Chennai,"A security guard working at #NaamTamilarKatchi (#NTK) leader #Seeman’s house in Neelangarai near #Chennai has been arrested after he allegedly stopped police officials who went there to investigate an incident of tearing of a summons. 

https://t.co/VHhnAR7Wpe",Thu Feb 27 12:42:18 +0000 2025,0,3
106,Saattai,"ஆளும் திமுகவை நேரடியாக சமரசம் இல்லாமல் உறுதியாக அண்ணன் சீமான் எதிர்க்கிறார் என்ற ஒரே காரணத்திற்காக இது போன்ற அட்டூழியங்களில் காவல்துறை ஈடுபடத் தொடங்கி இருக்கிறது. | 
வழக்கறிஞர் மணி செந்தில்,
நாம் தமிழர் கட்சி.  
@Seeman4TN @arivalayam 
#Seeman4TN #TNPolice #naamtamilarkatchi https://t.co/VUHwIDhjXu",Thu Feb 27 11:45:55 +0000 2025,176,249
107,aniloyko,"Resignation from Naam Tamilar Katchi!

Sriperumbudur Parliamentary Secretary Ira Mahendran has quit NTK after 15 years, citing humiliation and neglect. In his letter to Seeman, he stated, ""I can lose anything, but not my self-respect.""

What’s your take? ⬇️ #NaamTamilar #Seeman",Sun Feb 16 16:57:54 +0000 2025,0,0
108,𝕽𝖔𝖇𝖎𝖓 𝕮𝖍𝖗𝖎𝖘 😈🛡️🗡️,"Simon Nallavan illa kedu kettavan 😅😅 #seeman #naamtamilarkatchi #GoodNightX  
Link : https://t.co/ioHxCU7oha https://t.co/1fQT88xSJ1",Wed Feb 19 17:23:53 +0000 2025,1,4
109,Tamil The Hindu,"நாம் தமிழர் கட்சியில் இருந்து காளியம்மாள் விலகல்

#NTK | #Kaliammal 
https://t.co/4e50iOWqzy",Tue Feb 25 00:53:00 +0000 2025,0,5
110,DT Next,"Around 3,000 members from various parties, including 2,000 from Naam Tamilar Katchi, have joined DMK at an event held at Anna Arivalayam in Chennai.

🔗https://t.co/Ttj3MVWIR6

#DTNext #DMK #NTK #Seeman #TamilNadu #TNPolitics #AnnaArivalayam #Chennai #Politics https://t.co/wWsu9dUkFw",Fri Jan 24 07:02:58 +0000 2025,0,0
111,நெற்களஞ்சியம்❤💛,"காய்த்த மரம்தான் கல்லடி படும். பழங்கள் நிறைந்திருக்கும் மரங்கள் மீதுதான் கல்வீசிப் பழங்களைப் பறிக்கப் பார்ப்பார்கள்.
#SeeMan_PoliticalForceOfTamilNadu
#NaamTamilarKatchi | #Seeman4TN https://t.co/AxiQCaydxL",Tue Feb 25 04:24:55 +0000 2025,9,9
112,suresh periyasamy,"Dai idu thaan koomuttai da saaatai 
Neenga Enduku aracial panna vanthinga inu theriyama mulikira 
Da naam tamilar katchi...
Ungala alara vittachu da DMK and BJP sombu",Fri Feb 14 12:28:00 +0000 2025,0,0
113,TNMedia Channels,"WATCH ▶️ https://t.co/yLcFdfNyh5
கலப்படத்தை கட்டுப்படுத்த முடியாது என்றால் ஏன் முதல்வராக இருக்கீங்க?

#stalin #kalNallasamy #panaiyeri #kallakurichi #dmk #admk #ntk #naamtamilarkatchi #Nallasamy https://t.co/2VYUS9AQx7",Mon Feb 24 10:28:54 +0000 2025,60,76
114,Lokmat Times Nagpur,"The #DMK has secured a significant victory in the Erode East bypoll, winning by a substantial margin of over 91,000 votes against actor-politician Seeman's Naam Tamilar Katchi (NTK). #DMKwinsErodeEast #TamilNaduPolitics #TamilNadu https://t.co/lJ6faDSi4o",Sat Feb 08 13:46:59 +0000 2025,0,0
115,Srihari..,"முதலாளிங்குற பதவிய இழந்துட்ட Be careful @Seeman4TN 😂😂😂😂

ஆனா அடி ஒவ்வொன்னும் இடியா இறங்குது போல Enjoy..🤣🤣🤦‍♂️
#naamtamilarkatchi 
#Seemanfails
#Seeman https://t.co/9XlQ0EjAEI",Mon Feb 24 16:25:05 +0000 2025,0,2
116,Tamil The Hindu,"நாம் தமிழர் கட்சி மகளிர் பாசறை நிர்வாகி காளியம்மாள் விலகல்?

#NTK | #TamilNadu | #Politics | #Kaliammal 
https://t.co/MxjvW99YUy",Sun Feb 23 01:57:44 +0000 2025,0,9
117,Udhav Naig,"Naam Tamilar Katchi's failure to even get their deposit in what was essentially a two-horse race in Erode East shows that Seeman has a long way to go before he can realistically think of having a shot at winning even a few seats. Yet, Periyar is not an election issue in TN.",Sun Feb 09 15:28:46 +0000 2025,0,0
